system,band,width_mm,drop_mm,price
Louvolite,C,3000,3000,250.0
Louvolite,C,3150,3000,276.0
Louvolite,C,3300,3000,303.0
Louvolite,C,3500,3000,333.0
Louvolite,C,610,3350,162.0
Louvolite,C,810,3350,166.0
Louvolite,C,1020,3350,167.0
Louvolite,C,1220,3350,171.0
Louvolite,C,1420,3350,172.0
Louvolite,C,1630,3350,173.0
Louvolite,C,1830,3350,175.0
Louvolite,C,2030,3350,242.0
Louvolite,C,2240,3350,246.0
Louvolite,C,2440,3350,254.0
Louvolite,C,2640,3350,262.0
Louvolite,C,2850,3350,270.0
Louvolite,C,3000,3350,276.0
Louvolite,C,3150,3350,303.0
Louvolite,C,3300,3350,333.0
Louvolite,C,3500,3350,366.0
Louvolite,C,610,3700,178.0
Louvolite,C,810,3700,182.0
Louvolite,C,1020,3700,183.0
Louvolite,C,1220,3700,186.0
Louvolite,C,1420,3700,188.0
Louvolite,C,1630,3700,189.0
Louvolite,C,1830,3700,191.0
Louvolite,C,2030,3700,265.0
Louvolite,C,2240,3700,271.0
Louvolite,C,2440,3700,278.0
Louvolite,C,2640,3700,289.0
Louvolite,C,2850,3700,296.0
Louvolite,C,3000,3700,303.0
Louvolite,C,3150,3700,333.0
Louvolite,C,3300,3700,366.0
Louvolite,C,3500,3700,403.0
Louvolite,C,610,4000,197.0
Louvolite,C,810,4000,201.0
Louvolite,C,1020,4000,202.0
Louvolite,C,1220,4000,206.0
Louvolite,C,1420,4000,207.0
Louvolite,C,1630,4000,209.0
Louvolite,C,1830,4000,211.0
Louvolite,C,2030,4000,292.0
Louvolite,C,2240,4000,298.0
Louvolite,C,2440,4000,306.0
Louvolite,C,2640,4000,318.0
Louvolite,C,2850,4000,326.0
Louvolite,C,3000,4000,333.0
Louvolite,C,3150,4000,366.0
Louvolite,C,3300,4000,403.0
Louvolite,C,3500,4000,443.0
Louvolite,D,610,760,67.0
Louvolite,D,810,760,68.0
Louvolite,D,1020,760,68.0
Louvolite,D,1220,760,73.0
Louvolite,D,1420,760,77.0
Louvolite,D,1630,760,77.0
Louvolite,D,1830,760,77.0
Louvolite,D,2030,760,128.0
Louvolite,D,2240,760,140.0
Louvolite,D,2440,760,147.0
Louvolite,D,2640,760,154.0
Louvolite,D,2850,760,155.0
Louvolite,D,3000,760,170.0
Louvolite,D,3150,760,188.0
Louvolite,D,3300,760,208.0
Louvolite,D,3500,760,228.0
Louvolite,D,610,910,73.0
Louvolite,D,810,910,73.0
Louvolite,D,1020,910,77.0
Louvolite,D,1220,910,82.0
Louvolite,D,1420,910,82.0
Louvolite,D,1630,910,82.0
Louvolite,D,1830,910,83.0
Louvolite,D,2030,910,128.0
Louvolite,D,2240,910,142.0
Louvolite,D,2440,910,147.0
Louvolite,D,2640,910,154.0
Louvolite,D,2850,910,156.0
Louvolite,D,3000,910,170.0
Louvolite,D,3150,910,189.0
Louvolite,D,3300,910,209.0
Louvolite,D,3500,910,229.0
Louvolite,D,610,1220,84.0
Louvolite,D,810,1220,87.0
Louvolite,D,1020,1220,88.0
Louvolite,D,1220,1220,94.0
Louvolite,D,1420,1220,100.0
Louvolite,D,1630,1220,101.0
Louvolite,D,1830,1220,101.0
Louvolite,D,2030,1220,128.0
Louvolite,D,2240,1220,142.0
Louvolite,D,2440,1220,147.0
Louvolite,D,2640,1220,154.0
Louvolite,D,2850,1220,158.0
Louvolite,D,3000,1220,170.0
Louvolite,D,3150,1220,190.0
Louvolite,D,3300,1220,210.0
Louvolite,D,3500,1220,230.0
Louvolite,D,610,1520,101.0
Louvolite,D,810,1520,101.0
Louvolite,D,1020,1520,104.0
Louvolite,D,1220,1520,109.0
Louvolite,D,1420,1520,110.0
Louvolite,D,1630,1520,111.0
Louvolite,D,1830,1520,111.0
Louvolite,D,2030,1520,130.0
Louvolite,D,2240,1520,142.0
Louvolite,D,2440,1520,149.0
Louvolite,D,2640,1520,154.0
Louvolite,D,2850,1520,158.0
Louvolite,D,3000,1520,170.0
Louvolite,D,3150,1520,191.0
Louvolite,D,3300,1520,211.0
Louvolite,D,3500,1520,233.0
Louvolite,D,610,1830,119.0
Louvolite,D,810,1830,119.0
Louvolite,D,1020,1830,120.0
Louvolite,D,1220,1830,120.0
Louvolite,D,1420,1830,120.0
Louvolite,D,1630,1830,120.0
Louvolite,D,1830,1830,126.0
Louvolite,D,2030,1830,130.0
Louvolite,D,2240,1830,144.0
Louvolite,D,2440,1830,151.0
Louvolite,D,2640,1830,157.0
Louvolite,D,2850,1830,165.0
Louvolite,D,3000,1830,170.0
Louvolite,D,3150,1830,193.0
Louvolite,D,3300,1830,212.0
Louvolite,D,3500,1830,234.0
Louvolite,D,610,2130,130.0
Louvolite,D,810,2130,136.0
Louvolite,D,1020,2130,136.0
Louvolite,D,1220,2130,139.0
Louvolite,D,1420,2130,140.0
Louvolite,D,1630,2130,140.0
Louvolite,D,1830,2130,142.0
Louvolite,D,2030,2130,166.0
Louvolite,D,2240,2130,179.0
Louvolite,D,2440,2130,190.0
Louvolite,D,2640,2130,204.0
Louvolite,D,2850,2130,219.0
Louvolite,D,3000,2130,227.0
Louvolite,D,3150,2130,249.0
