system,band,width_mm,drop_mm,price
89mm,E,3700,3300,731.0
89mm,E,3900,3300,767.0
89mm,E,4100,3300,803.0
89mm,E,4300,3300,839.0
89mm,E,4500,3300,877.0
89mm,E,4700,3300,913.0
89mm,E,5000,3300,967.0
89mm,E,500,3500,146.0
89mm,E,700,3500,184.0
89mm,E,900,3500,221.0
89mm,E,1100,3500,261.0
89mm,E,1300,3500,301.0
89mm,E,1500,3500,337.0
89mm,E,1700,3500,377.0
89mm,E,1900,3500,417.0
89mm,E,2100,3500,453.0
89mm,E,2300,3500,492.0
89mm,E,2500,3500,533.0
89mm,E,2700,3500,572.0
89mm,E,2900,3500,615.0
89mm,E,3100,3500,649.0
89mm,E,3300,3500,689.0
89mm,E,3500,3500,729.0
89mm,E,3700,3500,767.0
89mm,E,3900,3500,803.0
89mm,E,4100,3500,841.0
89mm,E,4300,3500,880.0
89mm,E,4500,3500,919.0
89mm,E,4700,3500,956.0
89mm,E,5000,3500,1017.0
89mm,E,500,3700,149.0
89mm,E,700,3700,191.0
89mm,E,900,3700,225.0
89mm,E,1100,3700,271.0
89mm,E,1300,3700,312.0
89mm,E,1500,3700,351.0
89mm,E,1700,3700,395.0
89mm,E,1900,3700,432.0
89mm,E,2100,3700,472.0
89mm,E,2300,3700,519.0
89mm,E,2500,3700,557.0
89mm,E,2700,3700,595.0
89mm,E,2900,3700,637.0
89mm,E,3100,3700,680.0
89mm,E,3300,3700,717.0
89mm,E,3500,3700,758.0
89mm,E,3700,3700,800.0
89mm,E,3900,3700,839.0
89mm,E,4100,3700,880.0
89mm,E,4300,3700,919.0
89mm,E,4500,3700,960.0
89mm,E,4700,3700,1003.0
89mm,E,5000,3700,1062.0
89mm,E,500,4000,158.0
89mm,E,700,4000,200.0
89mm,E,900,4000,246.0
89mm,E,1100,4000,286.0
89mm,E,1300,4000,332.0
89mm,E,1500,4000,374.0
89mm,E,1700,4000,417.0
89mm,E,1900,4000,460.0
89mm,E,2100,4000,501.0
89mm,E,2300,4000,546.0
89mm,E,2500,4000,590.0
89mm,E,2700,4000,637.0
89mm,E,2900,4000,680.0
89mm,E,3100,4000,721.0
89mm,E,3300,4000,767.0
89mm,E,3500,4000,812.0
89mm,E,3700,4000,852.0
89mm,E,3900,4000,898.0
89mm,E,4100,4000,941.0
89mm,E,4300,4000,984.0
89mm,E,4500,4000,1026.0
89mm,E,4700,4000,1068.0
89mm,E,5000,4000,1133.0
127mm,A,500,900,38.0
127mm,A,700,900,40.0
127mm,A,900,900,49.0
127mm,A,1100,900,51.0
127mm,A,1300,900,63.0
127mm,A,1500,900,65.0
127mm,A,1700,900,70.0
127mm,A,1900,900,75.0
127mm,A,2100,900,80.0
127mm,A,2300,900,85.0
127mm,A,2500,900,92.0
127mm,A,2700,900,101.0
127mm,A,2900,900,104.0
127mm,A,3100,900,110.0
127mm,A,3300,900,115.0
127mm,A,3500,900,118.0
127mm,A,3700,900,123.0
127mm,A,3900,900,127.0
127mm,A,4100,900,136.0
127mm,A,4300,900,142.0
127mm,A,4500,900,146.0
127mm,A,4700,900,152.0
127mm,A,5000,900,158.0
127mm,A,500,1100,38.0
127mm,A,700,1100,45.0
127mm,A,900,1100,50.0
127mm,A,1100,1100,60.0
127mm,A,1300,1100,64.0
127mm,A,1500,1100,68.0
127mm,A,1700,1100,73.0
127mm,A,1900,1100,80.0
127mm,A,2100,1100,84.0
127mm,A,2300,1100,88.0
127mm,A,2500,1100,101.0
127mm,A,2700,1100,106.0
127mm,A,2900,1100,112.0
127mm,A,3100,1100,115.0
127mm,A,3300,1100,120.0
127mm,A,3500,1100,126.0
127mm,A,3700,1100,134.0
127mm,A,3900,1100,141.0
127mm,A,4100,1100,144.0
127mm,A,4300,1100,151.0
127mm,A,4500,1100,155.0
127mm,A,4700,1100,162.0
127mm,A,5000,1100,172.0
127mm,A,500,1300,39.0
127mm,A,700,1300,47.0
127mm,A,900,1300,51.0
127mm,A,1100,1300,63.0
127mm,A,1300,1300,66.0
127mm,A,1500,1300,72.0
127mm,A,1700,1300,78.0
127mm,A,1900,1300,84.0
127mm,A,2100,1300,88.0
127mm,A,2300,1300,99.0
127mm,A,2500,1300,106.0
127mm,A,2700,1300,112.0
127mm,A,2900,1300,116.0
127mm,A,3100,1300,122.0
127mm,A,3300,1300,127.0
127mm,A,3500,1300,136.0
127mm,A,3700,1300,142.0
127mm,A,3900,1300,147.0
127mm,A,4100,1300,153.0
127mm,A,4300,1300,158.0
127mm,A,4500,1300,165.0
127mm,A,4700,1300,173.0
127mm,A,5000,1300,180.0
127mm,A,500,1500,39.0
127mm,A,700,1500,49.0
127mm,A,900,1500,55.0
127mm,A,1100,1500,64.0
127mm,A,1300,1500,68.0
127mm,A,1500,1500,73.0
127mm,A,1700,1500,83.0
127mm,A,1900,1500,86.0
127mm,A,2100,1500,95.0
127mm,A,2300,1500,102.0
127mm,A,2500,1500,110.0
127mm,A,2700,1500,116.0
127mm,A,2900,1500,122.0
127mm,A,3100,1500,127.0
127mm,A,3300,1500,136.0
127mm,A,3500,1500,142.0
127mm,A,3700,1500,151.0
127mm,A,3900,1500,155.0
127mm,A,4100,1500,162.0
127mm,A,4300,1500,170.0
127mm,A,4500,1500,177.0
127mm,A,4700,1500,184.0
127mm,A,5000,1500,189.0
127mm,A,500,1700,40.0
127mm,A,700,1700,50.0
127mm,A,900,1700,60.0
127mm,A,1100,1700,65.0
127mm,A,1300,1700,72.0
127mm,A,1500,1700,78.0
127mm,A,1700,1700,85.0
127mm,A,1900,1700,91.0
127mm,A,2100,1700,100.0
127mm,A,2300,1700,109.0
127mm,A,2500,1700,115.0
127mm,A,2700,1700,122.0
127mm,A,2900,1700,127.0
127mm,A,3100,1700,136.0
127mm,A,3300,1700,144.0
127mm,A,3500,1700,151.0
127mm,A,3700,1700,157.0
127mm,A,3900,1700,164.0
127mm,A,4100,1700,172.0
127mm,A,4300,1700,179.0
127mm,A,4500,1700,185.0
127mm,A,4700,1700,190.0
127mm,A,5000,1700,203.0
127mm,A,500,1900,45.0
127mm,A,700,1900,50.0
127mm,A,900,1900,63.0
127mm,A,1100,1900,68.0
127mm,A,1300,1900,73.0
127mm,A,1500,1900,83.0
127mm,A,1700,1900,86.0
127mm,A,1900,1900,99.0
127mm,A,2100,1900,105.0
127mm,A,2300,1900,111.0
127mm,A,2500,1900,120.0
127mm,A,2700,1900,126.0
127mm,A,2900,1900,136.0
127mm,A,3100,1900,144.0
127mm,A,3300,1900,151.0
127mm,A,3500,1900,157.0
127mm,A,3700,1900,165.0
127mm,A,3900,1900,173.0
127mm,A,4100,1900,180.0
127mm,A,4300,1900,187.0
127mm,A,4500,1900,194.0
127mm,A,4700,1900,203.0
127mm,A,5000,1900,215.0
127mm,A,500,2100,45.0
127mm,A,700,2100,51.0
127mm,A,900,2100,64.0
127mm,A,1100,2100,70.0
127mm,A,1300,2100,78.0
127mm,A,1500,2100,85.0
127mm,A,1700,2100,91.0
127mm,A,1900,2100,102.0
127mm,A,2100,2100,110.0
127mm,A,2300,2100,116.0
127mm,A,2500,2100,126.0
127mm,A,2700,2100,134.0
127mm,A,2900,2100,142.0
127mm,A,3100,2100,151.0
127mm,A,3300,2100,157.0
127mm,A,3500,2100,165.0
127mm,A,3700,2100,173.0
127mm,A,3900,2100,180.0
127mm,A,4100,2100,188.0
127mm,A,4300,2100,195.0
127mm,A,4500,2100,204.0
127mm,A,4700,2100,215.0
127mm,A,5000,2100,225.0
127mm,A,500,2300,47.0
127mm,A,700,2300,55.0
127mm,A,900,2300,65.0
127mm,A,1100,2300,72.0
127mm,A,1300,2300,80.0
127mm,A,1500,2300,86.0
127mm,A,1700,2300,99.0
127mm,A,1900,2300,105.0
127mm,A,2100,2300,114.0
127mm,A,2300,2300,120.0
127mm,A,2500,2300,130.0
127mm,A,2700,2300,141.0
127mm,A,2900,2300,147.0
127mm,A,3100,2300,155.0
127mm,A,3300,2300,164.0
127mm,A,3500,2300,173.0
127mm,A,3700,2300,180.0
127mm,A,3900,2300,188.0
127mm,A,4100,2300,195.0
127mm,A,4300,2300,204.0
127mm,A,4500,2300,216.0
127mm,A,4700,2300,225.0
127mm,A,5000,2300,237.0
127mm,A,500,2500,49.0
127mm,A,700,2500,60.0
127mm,A,900,2500,66.0
127mm,A,1100,2500,73.0
127mm,A,1300,2500,84.0
127mm,A,1500,2500,91.0
127mm,A,1700,2500,102.0
127mm,A,1900,2500,110.0
127mm,A,2100,2500,119.0
127mm,A,2300,2500,126.0
127mm,A,2500,2500,140.0
127mm,A,2700,2500,146.0
127mm,A,2900,2500,153.0
127mm,A,3100,2500,164.0
127mm,A,3300,2500,173.0
127mm,A,3500,2500,180.0
127mm,A,3700,2500,188.0
127mm,A,3900,2500,197.0
127mm,A,4100,2500,209.0
127mm,A,4300,2500,216.0
127mm,A,4500,2500,225.0
127mm,A,4700,2500,235.0
127mm,A,5000,2500,246.0
127mm,A,500,2700,49.0
127mm,A,700,2700,63.0
127mm,A,900,2700,68.0
127mm,A,1100,2700,78.0
127mm,A,1300,2700,85.0
127mm,A,1500,2700,99.0
127mm,A,1700,2700,105.0
127mm,A,1900,2700,114.0
127mm,A,2100,2700,122.0
127mm,A,2300,2700,132.0
127mm,A,2500,2700,144.0
127mm,A,2700,2700,152.0
127mm,A,2900,2700,162.0
127mm,A,3100,2700,172.0
127mm,A,3300,2700,179.0
127mm,A,3500,2700,188.0
127mm,A,3700,2700,195.0
127mm,A,3900,2700,209.0
127mm,A,4100,2700,216.0
127mm,A,4300,2700,226.0
127mm,A,4500,2700,235.0
127mm,A,4700,2700,241.0
127mm,A,5000,2700,258.0
127mm,A,500,2900,50.0
127mm,A,700,2900,64.0
127mm,A,900,2900,70.0
127mm,A,1100,2900,80.0
127mm,A,1300,2900,88.0
127mm,A,1500,2900,100.0
127mm,A,1700,2900,110.0
127mm,A,1900,2900,116.0
127mm,A,2100,2900,126.0
127mm,A,2300,2900,140.0
127mm,A,2500,2900,147.0
127mm,A,2700,2900,157.0
127mm,A,2900,2900,170.0
127mm,A,3100,2900,178.0
127mm,A,3300,2900,187.0
127mm,A,3500,2900,195.0
127mm,A,3700,2900,204.0
127mm,A,3900,2900,216.0
127mm,A,4100,2900,226.0
127mm,A,4300,2900,235.0
127mm,A,4500,2900,245.0
127mm,A,4700,2900,252.0
127mm,A,5000,2900,267.0
127mm,A,500,3100,51.0
127mm,A,700,3100,65.0
127mm,A,900,3100,72.0
127mm,A,1100,3100,83.0
127mm,A,1300,3100,91.0
127mm,A,1500,3100,104.0
127mm,A,1700,3100,114.0
127mm,A,1900,3100,122.0
127mm,A,2100,3100,132.0
127mm,A,2300,3100,143.0
127mm,A,2500,3100,153.0
127mm,A,2700,3100,164.0
127mm,A,2900,3100,177.0
127mm,A,3100,3100,185.0
127mm,A,3300,3100,194.0
127mm,A,3500,3100,203.0
127mm,A,3700,3100,215.0
127mm,A,3900,3100,225.0
127mm,A,4100,3100,235.0
127mm,A,4300,3100,245.0
127mm,A,4500,3100,255.0
127mm,A,4700,3100,262.0
127mm,A,5000,3100,278.0
127mm,A,500,3300,51.0
127mm,A,700,3300,65.0
127mm,A,900,3300,73.0
127mm,A,1100,3300,84.0
127mm,A,1300,3300,99.0
127mm,A,1500,3300,109.0
127mm,A,1700,3300,116.0
127mm,A,1900,3300,126.0
127mm,A,2100,3300,140.0
127mm,A,2300,3300,149.0
127mm,A,2500,3300,158.0
127mm,A,2700,3300,172.0
127mm,A,2900,3300,180.0
127mm,A,3100,3300,189.0
127mm,A,3300,3300,202.0
127mm,A,3500,3300,213.0
127mm,A,3700,3300,223.0
127mm,A,3900,3300,233.0
127mm,A,4100,3300,241.0
127mm,A,4300,3300,252.0
127mm,A,4500,3300,262.0
127mm,A,4700,3300,274.0
127mm,A,5000,3300,291.0
127mm,A,500,3500,55.0
127mm,A,700,3500,66.0
127mm,A,900,3500,75.0
127mm,A,1100,3500,86.0
127mm,A,1300,3500,100.0
127mm,A,1500,3500,110.0
127mm,A,1700,3500,120.0
127mm,A,1900,3500,132.0
127mm,A,2100,3500,143.0
127mm,A,2300,3500,152.0
127mm,A,2500,3500,165.0
127mm,A,2700,3500,178.0
127mm,A,2900,3500,187.0
127mm,A,3100,3500,195.0
127mm,A,3300,3500,210.0
127mm,A,3500,3500,221.0
127mm,A,3700,3500,229.0
127mm,A,3900,3500,240.0
127mm,A,4100,3500,252.0
127mm,A,4300,3500,262.0
127mm,A,4500,3500,274.0
127mm,A,4700,3500,284.0
127mm,A,5000,3500,299.0
127mm,A,500,3700,60.0
127mm,A,700,3700,68.0
127mm,A,900,3700,80.0
127mm,A,1100,3700,88.0
127mm,A,1300,3700,102.0
127mm,A,1500,3700,114.0
127mm,A,1700,3700,122.0
127mm,A,1900,3700,139.0
127mm,A,2100,3700,147.0
127mm,A,2300,3700,157.0
127mm,A,2500,3700,172.0
127mm,A,2700,3700,184.0
127mm,A,2900,3700,190.0
127mm,A,3100,3700,204.0
127mm,A,3300,3700,216.0
127mm,A,3500,3700,227.0
127mm,A,3700,3700,239.0
127mm,A,3900,3700,247.0
127mm,A,4100,3700,261.0
127mm,A,4300,3700,273.0
127mm,A,4500,3700,284.0
127mm,A,4700,3700,296.0
127mm,A,5000,3700,312.0
127mm,A,500,4000,63.0
127mm,A,700,4000,70.0
127mm,A,900,4000,83.0
127mm,A,1100,4000,95.0
127mm,A,1300,4000,109.0
127mm,A,1500,4000,116.0
127mm,A,1700,4000,128.0
127mm,A,1900,4000,143.0
127mm,A,2100,4000,153.0
127mm,A,2300,4000,165.0
127mm,A,2500,4000,179.0
127mm,A,2700,4000,189.0
127mm,A,2900,4000,203.0
127mm,A,3100,4000,216.0
127mm,A,3300,4000,226.0
127mm,A,3500,4000,239.0
127mm,A,3700,4000,250.0
127mm,A,3900,4000,262.0
127mm,A,4100,4000,274.0
127mm,A,4300,4000,285.0
127mm,A,4500,4000,298.0
127mm,A,4700,4000,311.0
127mm,A,5000,4000,328.0
127mm,B,500,900,39.0
127mm,B,700,900,45.0
127mm,B,900,900,50.0
127mm,B,1100,900,60.0
127mm,B,1300,900,65.0
127mm,B,1500,900,70.0
127mm,B,1700,900,75.0
127mm,B,1900,900,83.0
127mm,B,2100,900,86.0
127mm,B,2300,900,95.0
127mm,B,2500,900,104.0
127mm,B,2700,900,108.0
127mm,B,2900,900,114.0
127mm,B,3100,900,118.0
127mm,B,3300,900,123.0
127mm,B,3500,900,130.0
127mm,B,3700,900,140.0
127mm,B,3900,900,144.0
127mm,B,4100,900,151.0
127mm,B,4300,900,155.0
127mm,B,4500,900,162.0
127mm,B,4700,900,170.0
127mm,B,5000,900,178.0
127mm,B,500,1100,39.0
127mm,B,700,1100,47.0
127mm,B,900,1100,55.0
127mm,B,1100,1100,64.0
127mm,B,1300,1100,68.0
127mm,B,1500,1100,73.0
127mm,B,1700,1100,80.0
127mm,B,1900,1100,86.0
127mm,B,2100,1100,95.0
127mm,B,2300,1100,102.0
127mm,B,2500,1100,110.0
127mm,B,2700,1100,115.0
127mm,B,2900,1100,122.0
127mm,B,3100,1100,127.0
127mm,B,3300,1100,136.0
127mm,B,3500,1100,142.0
127mm,B,3700,1100,147.0
127mm,B,3900,1100,155.0
127mm,B,4100,1100,162.0
127mm,B,4300,1100,170.0
127mm,B,4500,1100,177.0
127mm,B,4700,1100,180.0
127mm,B,5000,1100,189.0
127mm,B,500,1300,40.0
127mm,B,700,1300,50.0
127mm,B,900,1300,60.0
127mm,B,1100,1300,65.0
127mm,B,1300,1300,72.0
127mm,B,1500,1300,78.0
127mm,B,1700,1300,85.0
127mm,B,1900,1300,91.0
127mm,B,2100,1300,102.0
127mm,B,2300,1300,109.0
127mm,B,2500,1300,116.0
127mm,B,2700,1300,122.0
127mm,B,2900,1300,130.0
127mm,B,3100,1300,140.0
127mm,B,3300,1300,146.0
127mm,B,3500,1300,152.0
127mm,B,3700,1300,158.0
127mm,B,3900,1300,165.0
127mm,B,4100,1300,177.0
127mm,B,4300,1300,180.0
127mm,B,4500,1300,188.0
127mm,B,4700,1300,194.0
127mm,B,5000,1300,204.0
127mm,B,500,1500,45.0
127mm,B,700,1500,51.0
127mm,B,900,1500,63.0
127mm,B,1100,1500,68.0
127mm,B,1300,1500,75.0
127mm,B,1500,1500,84.0
127mm,B,1700,1500,88.0
127mm,B,1900,1500,100.0
127mm,B,2100,1500,109.0
127mm,B,2300,1500,115.0
127mm,B,2500,1500,122.0
127mm,B,2700,1500,130.0
127mm,B,2900,1500,141.0
127mm,B,3100,1500,147.0
127mm,B,3300,1500,153.0
127mm,B,3500,1500,162.0
127mm,B,3700,1500,172.0
127mm,B,3900,1500,179.0
127mm,B,4100,1500,187.0
127mm,B,4300,1500,190.0
127mm,B,4500,1500,202.0
127mm,B,4700,1500,210.0
127mm,B,5000,1500,221.0
127mm,B,500,1700,47.0
127mm,B,700,1700,55.0
127mm,B,900,1700,65.0
127mm,B,1100,1700,72.0
127mm,B,1300,1700,80.0
127mm,B,1500,1700,86.0
127mm,B,1700,1700,99.0
127mm,B,1900,1700,105.0
127mm,B,2100,1700,114.0
127mm,B,2300,1700,120.0
127mm,B,2500,1700,130.0
127mm,B,2700,1700,141.0
127mm,B,2900,1700,147.0
127mm,B,3100,1700,155.0
127mm,B,3300,1700,164.0
127mm,B,3500,1700,173.0
127mm,B,3700,1700,180.0
127mm,B,3900,1700,188.0
127mm,B,4100,1700,195.0
127mm,B,4300,1700,204.0
127mm,B,4500,1700,215.0
127mm,B,4700,1700,225.0
127mm,B,5000,1700,237.0
127mm,B,500,1900,49.0
127mm,B,700,1900,60.0
127mm,B,900,1900,66.0
127mm,B,1100,1900,75.0
127mm,B,1300,1900,84.0
127mm,B,1500,1900,91.0
127mm,B,1700,1900,102.0
127mm,B,1900,1900,111.0
127mm,B,2100,1900,119.0
127mm,B,2300,1900,126.0
127mm,B,2500,1900,141.0
127mm,B,2700,1900,147.0
127mm,B,2900,1900,155.0
127mm,B,3100,1900,165.0
127mm,B,3300,1900,177.0
127mm,B,3500,1900,184.0
127mm,B,3700,1900,190.0
127mm,B,3900,1900,202.0
127mm,B,4100,1900,210.0
127mm,B,4300,1900,221.0
127mm,B,4500,1900,227.0
127mm,B,4700,1900,237.0
127mm,B,5000,1900,250.0
127mm,B,500,2100,49.0
127mm,B,700,2100,63.0
127mm,B,900,2100,70.0
127mm,B,1100,2100,78.0
127mm,B,1300,2100,86.0
127mm,B,1500,2100,99.0
127mm,B,1700,2100,109.0
127mm,B,1900,2100,116.0
127mm,B,2100,2100,123.0
127mm,B,2300,2100,139.0
127mm,B,2500,2100,146.0
127mm,B,2700,2100,155.0
127mm,B,2900,2100,165.0
127mm,B,3100,2100,177.0
127mm,B,3300,2100,185.0
127mm,B,3500,2100,190.0
127mm,B,3700,2100,203.0
127mm,B,3900,2100,215.0
127mm,B,4100,2100,223.0
127mm,B,4300,2100,233.0
127mm,B,4500,2100,240.0
127mm,B,4700,2100,250.0
127mm,B,5000,2100,264.0
127mm,B,500,2300,50.0
127mm,B,700,2300,64.0
127mm,B,900,2300,72.0
127mm,B,1100,2300,83.0
127mm,B,1300,2300,91.0
127mm,B,1500,2300,104.0
127mm,B,1700,2300,114.0
127mm,B,1900,2300,120.0
127mm,B,2100,2300,132.0
127mm,B,2300,2300,143.0
127mm,B,2500,2300,153.0
127mm,B,2700,2300,164.0
127mm,B,2900,2300,177.0
127mm,B,3100,2300,185.0
127mm,B,3300,2300,194.0
127mm,B,3500,2300,203.0
127mm,B,3700,2300,215.0
127mm,B,3900,2300,225.0
127mm,B,4100,2300,235.0
127mm,B,4300,2300,245.0
127mm,B,4500,2300,255.0
127mm,B,4700,2300,264.0
127mm,B,5000,2300,278.0
127mm,B,500,2500,51.0
127mm,B,700,2500,65.0
127mm,B,900,2500,73.0
127mm,B,1100,2500,85.0
127mm,B,1300,2500,99.0
127mm,B,1500,2500,109.0
127mm,B,1700,2500,116.0
127mm,B,1900,2500,126.0
127mm,B,2100,2500,140.0
127mm,B,2300,2500,150.0
127mm,B,2500,2500,162.0
127mm,B,2700,2500,173.0
127mm,B,2900,2500,184.0
127mm,B,3100,2500,190.0
127mm,B,3300,2500,203.0
127mm,B,3500,2500,215.0
127mm,B,3700,2500,226.0
127mm,B,3900,2500,237.0
127mm,B,4100,2500,246.0
127mm,B,4300,2500,258.0
127mm,B,4500,2500,267.0
127mm,B,4700,2500,277.0
127mm,B,5000,2500,296.0
127mm,B,500,2700,55.0
127mm,B,700,2700,66.0
127mm,B,900,2700,78.0
127mm,B,1100,2700,86.0
127mm,B,1300,2700,102.0
127mm,B,1500,2700,111.0
127mm,B,1700,2700,122.0
127mm,B,1900,2700,136.0
127mm,B,2100,2700,145.0
127mm,B,2300,2700,156.0
127mm,B,2500,2700,170.0
127mm,B,2700,2700,180.0
127mm,B,2900,2700,189.0
127mm,B,3100,2700,203.0
127mm,B,3300,2700,215.0
127mm,B,3500,2700,226.0
127mm,B,3700,2700,237.0
127mm,B,3900,2700,246.0
127mm,B,4100,2700,260.0
127mm,B,4300,2700,272.0
127mm,B,4500,2700,283.0
127mm,B,4700,2700,293.0
127mm,B,5000,2700,309.0
127mm,B,500,2900,60.0
127mm,B,700,2900,68.0
127mm,B,900,2900,80.0
127mm,B,1100,2900,91.0
127mm,B,1300,2900,105.0
127mm,B,1500,2900,115.0
127mm,B,1700,2900,126.0
127mm,B,1900,2900,141.0
127mm,B,2100,2900,152.0
127mm,B,2300,2900,160.0
127mm,B,2500,2900,178.0
127mm,B,2700,2900,188.0
127mm,B,2900,2900,197.0
127mm,B,3100,2900,213.0
127mm,B,3300,2900,225.0
127mm,B,3500,2900,237.0
127mm,B,3700,2900,246.0
127mm,B,3900,2900,260.0
127mm,B,4100,2900,273.0
127mm,B,4300,2900,283.0
127mm,B,4500,2900,296.0
127mm,B,4700,2900,308.0
127mm,B,5000,2900,322.0
127mm,B,500,3100,63.0
127mm,B,700,3100,72.0
127mm,B,900,3100,84.0
127mm,B,1100,3100,99.0
127mm,B,1300,3100,110.0
127mm,B,1500,3100,120.0
127mm,B,1700,3100,136.0
127mm,B,1900,3100,147.0
127mm,B,2100,3100,157.0
127mm,B,2300,3100,172.0
127mm,B,2500,3100,185.0
127mm,B,2700,3100,195.0
127mm,B,2900,3100,210.0
127mm,B,3100,3100,223.0
127mm,B,3300,3100,235.0
127mm,B,3500,3100,246.0
127mm,B,3700,3100,260.0
127mm,B,3900,3100,273.0
127mm,B,4100,3100,284.0
127mm,B,4300,3100,297.0
127mm,B,4500,3100,309.0
127mm,B,4700,3100,321.0
127mm,B,5000,3100,339.0
127mm,B,500,3300,63.0
127mm,B,700,3300,73.0
127mm,B,900,3300,85.0
127mm,B,1100,3300,100.0
127mm,B,1300,3300,114.0
127mm,B,1500,3300,123.0
127mm,B,1700,3300,140.0
127mm,B,1900,3300,150.0
127mm,B,2100,3300,164.0
127mm,B,2300,3300,178.0
127mm,B,2500,3300,189.0
127mm,B,2700,3300,204.0
127mm,B,2900,3300,217.0
127mm,B,3100,3300,229.0
127mm,B,3300,3300,241.0
127mm,B,3500,3300,258.0
127mm,B,3700,3300,272.0
127mm,B,3900,3300,283.0
127mm,B,4100,3300,297.0
127mm,B,4300,3300,309.0
127mm,B,4500,3300,321.0
127mm,B,4700,3300,334.0
127mm,B,5000,3300,353.0
127mm,B,500,3500,64.0
127mm,B,700,3500,75.0
127mm,B,900,3500,86.0
127mm,B,1100,3500,104.0
127mm,B,1300,3500,115.0
127mm,B,1500,3500,128.0
127mm,B,1700,3500,145.0
127mm,B,1900,3500,156.0
127mm,B,2100,3500,172.0
127mm,B,2300,3500,184.0
127mm,B,2500,3500,197.0
127mm,B,2700,3500,213.0
127mm,B,2900,3500,226.0
127mm,B,3100,3500,240.0
127mm,B,3300,3500,252.0
127mm,B,3500,3500,267.0
127mm,B,3700,3500,278.0
127mm,B,3900,3500,296.0
127mm,B,4100,3500,308.0
127mm,B,4300,3500,321.0
127mm,B,4500,3500,335.0
127mm,B,4700,3500,348.0
127mm,B,5000,3500,367.0
127mm,B,500,3700,65.0
127mm,B,700,3700,78.0
127mm,B,900,3700,91.0
127mm,B,1100,3700,109.0
127mm,B,1300,3700,119.0
127mm,B,1500,3700,136.0
127mm,B,1700,3700,149.0
127mm,B,1900,3700,160.0
127mm,B,2100,3700,178.0
127mm,B,2300,3700,189.0
127mm,B,2500,3700,209.0
127mm,B,2700,3700,221.0
127mm,B,2900,3700,235.0
127mm,B,3100,3700,247.0
127mm,B,3300,3700,262.0
127mm,B,3500,3700,277.0
127mm,B,3700,3700,293.0
127mm,B,3900,3700,303.0
127mm,B,4100,3700,318.0
127mm,B,4300,3700,334.0
127mm,B,4500,3700,348.0
127mm,B,4700,3700,361.0
127mm,B,5000,3700,383.0
127mm,B,500,4000,66.0
127mm,B,700,4000,83.0
127mm,B,900,4000,99.0
127mm,B,1100,4000,111.0
127mm,B,1300,4000,123.0
127mm,B,1500,4000,143.0
127mm,B,1700,4000,156.0
127mm,B,1900,4000,172.0
127mm,B,2100,4000,185.0
127mm,B,2300,4000,202.0
127mm,B,2500,4000,217.0
127mm,B,2700,4000,233.0
127mm,B,2900,4000,247.0
127mm,B,3100,4000,262.0
127mm,B,3300,4000,277.0
127mm,B,3500,4000,293.0
127mm,B,3700,4000,309.0
127mm,B,3900,4000,322.0
127mm,B,4100,4000,336.0
127mm,B,4300,4000,352.0
127mm,B,4500,4000,367.0
127mm,B,4700,4000,383.0
127mm,B,5000,4000,405.0
127mm,C,500,900,40.0
127mm,C,700,900,49.0
127mm,C,900,900,55.0
127mm,C,1100,900,64.0
127mm,C,1300,900,68.0
127mm,C,1500,900,75.0
127mm,C,1700,900,83.0
127mm,C,1900,900,86.0
127mm,C,2100,900,99.0
127mm,C,2300,900,104.0
127mm,C,2500,900,111.0
127mm,C,2700,900,118.0
127mm,C,2900,900,123.0
127mm,C,3100,900,130.0
127mm,C,3300,900,140.0
127mm,C,3500,900,147.0
127mm,C,3700,900,152.0
127mm,C,3900,900,157.0
127mm,C,4100,900,165.0
127mm,C,4300,900,173.0
127mm,C,4500,900,179.0
127mm,C,4700,900,185.0
127mm,C,5000,900,194.0
127mm,C,500,1100,42.0
127mm,C,700,1100,50.0
127mm,C,900,1100,63.0
127mm,C,1100,1100,66.0
127mm,C,1300,1100,73.0
127mm,C,1500,1100,83.0
127mm,C,1700,1100,86.0
127mm,C,1900,1100,99.0
127mm,C,2100,1100,105.0
127mm,C,2300,1100,111.0
127mm,C,2500,1100,120.0
127mm,C,2700,1100,128.0
127mm,C,2900,1100,139.0
127mm,C,3100,1100,144.0
127mm,C,3300,1100,152.0
127mm,C,3500,1100,157.0
127mm,C,3700,1100,165.0
127mm,C,3900,1100,177.0
127mm,C,4100,1100,181.0
127mm,C,4300,1100,188.0
127mm,C,4500,1100,194.0
127mm,C,4700,1100,204.0
127mm,C,5000,1100,216.0
127mm,C,500,1300,45.0
127mm,C,700,1300,51.0
127mm,C,900,1300,64.0
127mm,C,1100,1300,70.0
127mm,C,1300,1300,78.0
127mm,C,1500,1300,86.0
127mm,C,1700,1300,99.0
127mm,C,1900,1300,105.0
127mm,C,2100,1300,114.0
127mm,C,2300,1300,120.0
127mm,C,2500,1300,130.0
127mm,C,2700,1300,141.0
127mm,C,2900,1300,149.0
127mm,C,3100,1300,154.0
127mm,C,3300,1300,164.0
127mm,C,3500,1300,173.0
127mm,C,3700,1300,181.0
127mm,C,3900,1300,188.0
127mm,C,4100,1300,197.0
127mm,C,4300,1300,205.0
127mm,C,4500,1300,213.0
127mm,C,4700,1300,223.0
127mm,C,5000,1300,235.0
127mm,C,500,1500,47.0
127mm,C,700,1500,60.0
127mm,C,900,1500,66.0
127mm,C,1100,1500,75.0
